listing_id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,reviews_per_month,review_scores_value
22300841,267,56,5,2017-12-19,2023-09-09,4.92,4.94,4.91,4.98,4.95,4.79,3.82,4.91
22308082,258,26,1,2017-12-26,2023-08-26,4.78,4.87,4.72,4.96,4.98,4.87,3.71,4.72
22325323,45,33,4,2021-11-14,2023-09-09,4.91,4.98,4.98,4.91,4.98,4.82,2.02,4.8
22342450,1,0,0,2017-12-30,2017-12-30,5.0,5.0,5.0,5.0,5.0,5.0,0.01,5.0
22342950,32,1,0,2018-09-30,2023-07-30,4.97,4.97,5.0,4.97,5.0,4.84,0.53,4.94
22352986,21,0,0,2018-01-15,2019-01-01,4.76,4.95,5.0,5.0,5.0,4.29,0.3,4.81
22372488,6,0,0,2020-06-14,2021-12-28,3.83,3.5,4.67,3.83,3.33,4.83,0.15,4.0
22372846,35,0,0,2018-03-23,2022-03-27,4.29,4.63,4.77,4.8,4.46,4.83,0.52,4.2
22375408,0,0,0,,,,,,,,,,
22375645,15,6,0,2018-03-24,2023-07-29,5.0,5.0,5.0,5.0,5.0,4.73,0.22,5.0
22392135,267,64,3,2018-01-10,2023-09-07,4.85,4.94,4.94,4.96,4.93,4.88,3.86,4.81
22397505,126,0,0,2018-01-01,2019-11-14,4.83,4.87,4.88,4.96,4.91,4.41,1.82,4.86
22416682,407,109,5,2018-02-14,2023-08-25,4.95,4.97,4.96,4.96,4.97,4.93,5.99,4.9
22448594,72,0,0,2018-01-08,2019-02-27,4.9,4.94,4.93,4.99,4.96,5.0,1.04,4.9
22479866,5,2,0,2020-03-05,2023-07-01,4.6,4.8,4.8,4.8,5.0,4.0,0.12,4.2
22481060,11,0,0,2020-05-08,2021-08-22,5.0,4.91,4.64,5.0,5.0,5.0,0.27,4.91
22493531,22,0,0,2018-01-19,2020-02-22,5.0,4.91,4.95,4.95,4.95,4.91,0.32,4.86
22496638,198,37,1,2018-01-31,2023-08-18,4.9,4.95,4.88,4.95,4.92,4.87,2.89,4.91
22504339,1,0,0,2018-02-28,2018-02-28,0.0,,,,,,0.01,
22508080,17,17,0,2023-03-30,2023-07-30,5.0,4.88,4.94,5.0,5.0,5.0,3.04,4.82
22513442,52,0,0,2018-03-05,2019-08-13,4.88,4.96,4.87,5.0,4.96,4.75,0.77,4.87
22516816,11,6,0,2021-05-31,2023-07-03,4.73,4.64,4.45,4.91,5.0,4.64,0.39,4.45
22526002,1,0,0,2019-10-14,2019-10-14,5.0,5.0,5.0,5.0,5.0,5.0,0.02,5.0
22528979,4,0,0,2018-01-10,2018-05-20,5.0,5.0,5.0,5.0,5.0,5.0,0.06,4.67
22530963,78,4,0,2018-03-02,2023-08-05,4.9,4.95,4.92,4.94,4.92,4.67,1.16,4.85
22535385,188,1,0,2018-01-05,2022-11-22,4.96,4.95,4.98,4.98,4.99,4.81,2.71,4.93
22553714,6,0,0,2018-01-07,2018-12-15,5.0,5.0,5.0,4.75,5.0,4.75,0.09,5.0
22553946,267,51,3,2019-03-02,2023-08-24,4.67,4.83,4.68,4.83,4.91,4.75,4.83,4.76
22554380,179,5,1,2018-01-14,2023-08-27,4.83,4.89,4.85,4.94,4.93,4.83,2.6,4.86
22566196,14,0,0,2018-02-06,2019-04-09,4.29,4.92,4.54,4.43,4.77,4.92,0.21,4.46
22568357,363,53,5,2018-01-15,2023-09-06,4.95,4.96,4.94,4.96,4.98,4.94,5.27,4.88
22583236,99,0,0,2018-02-05,2019-09-27,4.8,4.94,4.91,4.97,4.92,4.91,1.45,4.9
22595540,134,29,3,2018-03-14,2023-09-03,4.87,4.93,4.81,4.99,4.99,4.87,2.0,4.83
22596561,0,0,0,,,,,,,,,,
22601186,6,0,0,2018-01-10,2018-05-20,5.0,5.0,5.0,5.0,5.0,4.6,0.09,5.0
22610265,23,10,0,2018-03-13,2023-07-25,5.0,5.0,4.96,5.0,5.0,4.96,0.34,4.91
22617173,106,13,0,2018-01-15,2023-08-04,4.85,4.92,4.96,4.96,4.98,4.29,1.54,4.8
22618081,16,4,0,2018-05-23,2023-05-17,4.81,4.73,4.2,4.6,4.8,5.0,0.25,4.87
22630382,1,0,0,2018-02-13,2018-02-13,0.0,,,,,,0.01,
22632483,0,0,0,,,,,,,,,,
22633189,215,41,3,2018-02-03,2023-09-08,4.96,4.94,4.95,4.94,4.94,4.97,3.15,4.85
22633496,1,0,0,2019-10-14,2019-10-14,5.0,5.0,5.0,4.0,5.0,5.0,0.02,5.0
22635161,17,1,0,2018-05-12,2023-07-08,4.65,4.76,4.35,5.0,4.76,4.94,0.26,4.41
22653176,12,0,0,2018-06-24,2022-04-30,4.67,4.58,5.0,5.0,4.5,5.0,0.19,4.33
22653398,1,0,0,2021-07-05,2021-07-05,4.0,5.0,5.0,4.0,4.0,5.0,0.04,5.0
22670474,14,2,0,2018-03-23,2023-01-23,4.14,4.21,4.29,4.21,4.0,4.5,0.21,4.14
22670776,47,8,0,2018-05-26,2023-03-05,4.28,4.45,4.17,4.62,4.53,4.47,0.73,4.36
22671304,254,48,3,2018-02-16,2023-09-03,4.94,4.92,4.97,4.96,4.98,4.96,3.74,4.88
22690411,180,43,4,2018-02-05,2023-09-05,4.99,5.0,4.99,4.99,4.99,4.98,2.64,4.94
22691885,31,8,2,2018-03-27,2023-08-28,4.35,4.35,4.32,4.65,4.39,4.1,0.47,4.32
22704423,408,92,3,2018-02-21,2023-08-27,4.9,4.94,4.92,4.94,4.93,4.95,6.03,4.77
22705219,128,33,3,2018-03-07,2023-08-29,4.55,4.69,4.41,4.8,4.72,4.66,1.9,4.57
22712422,222,8,0,2018-03-23,2022-11-16,4.89,4.94,4.92,4.93,5.0,4.73,3.33,4.88
22718758,80,13,0,2018-04-09,2023-06-11,4.95,4.91,4.99,5.0,5.0,4.84,1.21,4.89
22731835,4,0,0,2018-03-10,2018-04-01,3.75,4.5,4.25,4.5,4.75,4.25,0.06,4.5
22743952,25,4,0,2018-03-16,2023-08-04,4.96,4.96,5.0,5.0,5.0,4.96,0.37,4.92
22745173,206,32,2,2018-03-25,2023-08-29,4.78,4.75,4.73,4.86,4.76,4.92,3.09,4.58
22773755,303,36,2,2018-01-27,2023-08-19,4.83,4.92,4.91,4.95,4.96,4.73,4.42,4.84
22792088,130,3,0,2018-01-26,2023-01-13,4.78,4.85,4.65,4.88,4.97,4.95,1.9,4.69
22794533,0,0,0,,,,,,,,,,
22798280,208,28,1,2018-01-27,2023-08-22,4.44,4.46,4.36,4.7,4.83,4.7,3.04,4.46
22807715,36,20,0,2019-05-18,2023-05-21,4.81,4.89,4.81,4.92,4.94,4.97,0.68,4.64
22825478,166,39,4,2018-02-19,2023-09-07,4.82,4.89,4.89,4.97,4.98,4.99,2.45,4.73
22833646,161,24,1,2018-01-28,2023-08-20,4.94,4.95,4.89,4.93,4.96,4.95,2.35,4.91
22849113,197,26,1,2018-02-03,2023-09-05,4.45,4.7,4.38,4.86,4.79,4.7,2.88,4.49
22849373,81,28,1,2018-02-04,2023-09-01,4.42,4.62,4.35,4.77,4.72,4.69,1.19,4.36
22889193,206,49,2,2018-02-11,2023-09-03,4.83,4.84,4.86,4.86,4.9,4.85,3.03,4.83
22893510,7,0,0,2018-03-16,2018-10-28,4.86,5.0,4.86,4.71,4.86,5.0,0.1,4.86
22916511,7,1,0,2019-01-22,2023-04-06,3.71,4.29,3.86,4.86,4.57,4.29,0.12,4.43
22921760,5,0,0,2018-02-09,2018-05-10,5.0,4.8,4.8,4.8,4.6,5.0,0.07,4.8
22923604,11,0,0,2018-03-13,2019-12-05,5.0,5.0,5.0,5.0,5.0,4.9,0.16,5.0
22986168,0,0,0,,,,,,,,,,
22995477,25,0,0,2018-03-18,2019-05-25,4.44,4.6,4.04,4.88,4.8,5.0,0.37,4.28
22999950,89,0,0,2018-03-05,2022-01-02,4.78,4.83,4.92,4.82,4.79,4.66,1.32,4.81
23004319,138,1,0,2018-03-01,2022-12-31,4.9,4.93,4.89,4.94,4.98,4.78,2.05,4.81
23034323,87,0,0,2018-02-23,2019-08-25,4.94,4.92,4.89,4.97,4.95,4.98,1.29,4.86
23045163,2,0,0,2018-02-07,2018-02-11,5.0,5.0,5.0,5.0,5.0,4.0,0.03,5.0
23053269,324,68,2,2018-02-27,2023-09-10,4.44,4.62,4.37,4.81,4.69,4.65,4.8,4.52
23062368,29,0,0,2018-09-23,2019-09-01,4.55,4.72,4.48,4.83,5.0,4.72,0.48,4.86
23076529,24,1,0,2018-04-27,2022-11-25,4.83,4.88,4.83,4.92,4.96,5.0,0.37,4.71
23077094,176,54,6,2018-02-28,2023-09-08,4.96,4.94,4.97,4.94,4.99,4.89,2.61,4.88
23090614,52,1,0,2018-02-18,2023-08-01,4.77,4.83,4.71,4.98,5.0,4.98,0.77,4.81
23101507,255,56,5,2018-03-14,2023-09-04,4.79,4.86,4.81,4.92,4.98,4.58,3.81,4.8
23101522,12,0,0,2018-05-23,2022-08-21,4.92,5.0,4.83,4.92,4.92,5.0,0.19,4.67
23102166,16,0,0,2018-02-11,2019-03-12,4.75,4.81,4.94,4.81,5.0,5.0,0.24,4.81
23105556,2,0,0,2018-02-19,2018-04-15,3.5,3.0,4.5,4.5,4.5,3.5,0.03,2.5
23139332,210,4,0,2018-02-25,2023-08-12,4.75,4.86,4.8,4.91,4.93,4.85,3.11,4.78
23148309,246,51,5,2018-02-22,2023-09-09,4.71,4.86,4.61,4.94,4.98,4.91,3.64,4.78
23170552,501,67,4,2018-02-11,2023-08-23,4.9,4.94,4.88,4.97,4.94,4.8,7.36,4.89
23190741,105,1,0,2018-03-05,2023-05-27,4.76,4.79,4.76,4.87,4.88,4.39,1.56,4.66
23190751,17,2,0,2018-02-18,2023-05-10,5.0,5.0,5.0,4.94,4.94,4.88,0.25,4.94
23236188,18,0,0,2018-03-26,2021-08-05,4.83,5.0,4.83,5.0,4.94,4.83,0.27,4.89
23274279,2,0,0,2018-02-25,2018-03-18,5.0,5.0,5.0,5.0,5.0,5.0,0.03,4.5
23304101,134,36,4,2018-02-19,2023-09-04,4.72,4.89,4.89,4.87,4.87,4.81,1.98,4.68
23309447,239,49,2,2018-03-06,2023-08-29,4.98,4.97,4.94,4.96,4.94,4.97,3.55,4.93
23357913,170,0,0,2018-03-16,2020-01-04,4.84,4.88,4.77,4.96,4.94,4.6,2.54,4.82
23368804,175,27,0,2018-03-04,2023-08-08,4.93,4.91,4.91,4.94,4.92,4.54,2.6,4.83
23371128,27,2,0,2018-02-23,2023-03-26,4.63,4.74,4.48,4.85,4.85,4.59,0.4,4.67
23380375,269,33,3,2018-02-26,2023-09-03,4.84,4.93,4.89,4.94,4.95,4.78,3.98,4.81
23409975,32,9,1,2018-02-27,2023-08-19,4.84,4.78,4.84,4.94,4.91,4.75,0.47,4.91
23464005,243,25,1,2018-03-02,2023-08-24,4.63,4.71,4.67,4.79,4.83,4.93,3.61,4.6
23478836,85,13,1,2018-03-15,2023-09-05,4.72,4.84,4.82,4.89,4.9,4.88,1.27,4.73
23521918,194,25,1,2018-03-13,2023-08-26,4.84,4.89,4.71,4.97,4.92,4.77,2.89,4.81
23522812,311,71,6,2018-03-07,2023-09-07,4.93,4.94,4.93,4.97,4.93,4.88,4.63,4.89
23527224,14,0,0,2018-03-19,2018-05-28,4.92,5.0,4.92,5.0,5.0,4.92,0.21,5.0
23539251,1,0,0,2022-07-31,2022-07-31,5.0,5.0,4.0,5.0,5.0,5.0,0.07,5.0
23556288,200,15,0,2018-03-11,2023-07-25,4.91,4.93,4.88,4.97,4.96,4.81,2.98,4.85
23558219,3,0,0,2018-04-01,2018-07-08,5.0,5.0,5.0,5.0,5.0,5.0,0.05,5.0
23560608,69,1,0,2018-05-26,2023-06-10,4.9,4.9,4.87,4.94,4.96,5.0,1.07,4.88
23584521,14,2,0,2018-03-08,2023-05-17,4.69,4.62,3.77,5.0,5.0,4.92,0.21,4.54
23625381,401,75,1,2018-03-07,2023-08-14,4.56,4.74,4.68,4.87,4.85,4.64,5.96,4.59
23644899,238,41,0,2018-03-21,2023-05-22,4.88,4.92,4.92,4.97,4.82,4.98,3.56,4.83
23645709,164,27,1,2018-03-09,2023-08-25,4.46,4.74,4.3,4.91,4.91,4.74,2.44,4.44
23653501,33,0,0,2018-03-11,2021-12-06,4.18,4.33,4.45,4.82,4.61,4.36,0.49,3.97
23654043,40,1,0,2018-03-13,2022-10-02,4.63,4.6,4.68,4.85,4.85,4.43,0.6,4.53
23654380,23,1,0,2018-03-15,2022-09-19,4.61,4.83,4.61,4.87,4.83,4.35,0.34,4.78
23663749,100,16,0,2018-03-09,2023-07-06,4.43,4.78,4.46,4.89,4.93,4.63,1.49,4.51
23670148,44,1,0,2018-03-27,2022-11-18,4.5,4.75,4.45,4.91,4.86,4.59,0.66,4.67
23686072,2,0,0,2018-03-12,2018-03-13,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5.0
23711210,280,59,1,2018-03-22,2023-08-15,4.63,4.77,4.66,4.92,4.87,4.57,4.2,4.71
23717403,10,0,0,2018-06-19,2022-02-20,4.7,4.5,4.7,5.0,4.8,4.5,0.16,4.5
23717829,14,0,0,2018-04-20,2021-09-02,4.79,4.64,4.79,4.93,4.93,4.86,0.21,4.57
23724012,303,60,4,2018-06-14,2023-09-10,4.91,4.94,4.9,4.96,4.98,4.84,4.74,4.84
23731595,0,0,0,,,,,,,,,,
23759196,17,0,0,2018-08-12,2019-10-19,4.82,5.0,4.82,4.88,4.94,5.0,0.27,4.88
23780677,318,51,3,2018-04-23,2023-08-28,4.84,4.89,4.88,4.97,4.87,4.82,4.84,4.83
23791737,299,43,5,2018-04-19,2023-09-10,4.92,4.91,4.96,4.96,4.96,4.77,4.54,4.88
23842535,30,7,0,2018-09-23,2023-05-30,4.5,4.4,4.5,4.53,4.4,4.6,0.5,4.33
23855155,13,10,0,2018-04-22,2023-08-13,4.85,4.85,4.92,4.92,4.92,4.85,0.2,4.85
23857828,18,0,0,2018-04-09,2020-08-01,4.78,4.89,4.83,4.89,5.0,4.72,0.27,4.89
23862201,189,33,1,2018-04-01,2023-08-22,4.84,4.87,4.66,4.96,4.9,4.76,2.85,4.77
23873985,3,0,0,2018-04-28,2018-05-28,4.33,5.0,4.67,4.33,4.0,5.0,0.05,4.33
23881282,43,14,3,2018-04-22,2023-09-12,4.95,4.9,4.88,5.0,4.98,4.86,0.65,4.93
23897784,17,4,0,2018-04-13,2023-08-06,5.0,5.0,5.0,5.0,5.0,4.88,0.26,4.94
23904984,2,0,0,2018-05-24,2019-04-02,5.0,5.0,5.0,5.0,5.0,4.0,0.03,5.0
23915943,5,0,0,2018-04-02,2018-10-14,4.8,5.0,5.0,5.0,5.0,4.8,0.08,4.6
23919462,4,0,0,2018-04-24,2019-05-31,5.0,5.0,5.0,5.0,5.0,5.0,0.06,5.0
23923052,100,0,0,2018-04-01,2020-04-30,4.47,4.71,4.55,4.89,4.85,4.78,1.51,4.49
23925940,20,0,0,2018-04-05,2019-04-29,4.95,5.0,4.95,5.0,5.0,5.0,0.3,4.95
23936205,10,0,0,2018-12-29,2022-08-14,5.0,5.0,5.0,5.0,4.0,5.0,0.17,5.0
23959717,12,1,0,2018-04-20,2023-06-28,4.5,4.83,4.5,4.92,4.58,4.33,0.18,4.5
23959952,32,0,0,2018-03-31,2022-06-01,4.63,4.59,4.56,4.97,4.81,4.77,0.48,4.52
23959984,26,0,0,2018-08-10,2019-03-15,4.68,4.91,4.09,4.95,4.95,5.0,0.42,4.82
23962049,174,0,0,2019-01-30,2022-07-28,4.73,4.75,4.83,4.83,4.89,4.53,3.09,4.75
23972524,134,7,1,2018-04-01,2023-08-27,4.6,4.78,4.6,4.93,4.87,4.78,2.02,4.5
23978671,124,40,3,2018-04-01,2023-09-08,4.57,4.8,4.58,4.86,4.86,4.83,1.87,4.52
23978800,168,37,3,2018-04-01,2023-09-03,4.62,4.75,4.64,4.92,4.9,4.85,2.53,4.47
23995986,10,0,0,2018-03-29,2018-06-04,5.0,4.88,4.75,5.0,5.0,4.63,0.15,5.0
23997894,349,57,7,2018-04-15,2023-09-07,4.91,4.93,4.82,4.98,4.98,4.8,5.29,4.9
23998270,257,46,4,2018-04-04,2023-09-08,4.75,4.88,4.85,4.94,4.91,4.7,3.88,4.78
23999654,0,0,0,,,,,,,,,,
24017245,10,0,0,2018-04-08,2018-09-29,4.8,4.8,4.7,5.0,4.8,4.6,0.15,4.9
24034008,188,66,1,2018-04-16,2023-08-24,4.5,4.64,4.48,4.83,4.8,4.49,2.85,4.55
24104817,7,1,0,2018-07-25,2022-10-24,4.83,4.83,4.67,5.0,5.0,4.83,0.11,5.0
24146551,0,0,0,,,,,,,,,,
24156847,8,5,0,2018-04-10,2023-06-29,4.75,4.75,4.75,4.88,5.0,4.38,0.12,4.63
24160728,171,22,1,2018-04-08,2023-08-20,4.73,4.84,4.72,4.88,4.94,4.71,2.58,4.69
24161482,113,23,2,2018-07-08,2023-08-29,5.0,4.97,4.97,4.99,5.0,4.91,1.79,4.96
24206768,104,58,4,2021-10-25,2023-08-26,4.88,4.9,4.91,4.93,4.94,4.85,4.53,4.83
24219528,3,0,0,2019-05-16,2019-06-26,4.0,4.33,3.67,4.33,4.33,4.67,0.06,3.33
24227047,0,0,0,,,,,,,,,,
24247148,0,0,0,,,,,,,,,,
24250678,82,0,0,2018-05-12,2022-09-08,4.73,4.83,4.74,4.95,4.8,4.95,1.26,4.78
24264845,0,0,0,,,,,,,,,,
24284670,59,0,0,2018-04-21,2020-03-14,4.88,4.93,4.93,5.0,4.78,5.0,0.9,4.76
24287607,2,0,0,2018-04-13,2019-11-24,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5.0
24349574,124,27,2,2018-04-22,2023-08-25,4.6,4.76,4.82,4.8,4.84,4.26,1.89,4.59
24371327,176,60,4,2019-04-07,2023-09-12,4.82,4.86,4.76,4.92,4.89,4.86,3.26,4.75
24376463,20,0,0,2018-05-17,2022-02-23,4.45,4.55,4.55,4.9,4.9,4.9,0.31,4.35
24376933,40,4,0,2018-04-15,2023-07-27,4.78,4.83,4.68,5.0,4.98,4.7,0.61,4.7
24389155,72,0,0,2018-04-29,2021-09-19,4.69,4.74,4.86,4.96,4.88,4.74,1.1,4.75
24402356,48,2,0,2018-06-22,2023-06-11,4.92,4.98,4.83,4.88,5.0,4.77,0.75,4.88
24413216,7,0,0,2018-04-29,2022-01-05,4.71,5.0,5.0,5.0,4.71,5.0,0.11,5.0
24429083,48,1,0,2018-06-23,2022-11-27,4.94,4.98,4.96,4.98,5.0,4.79,0.75,4.83
24447321,88,0,0,2018-04-20,2019-10-25,4.83,4.92,4.77,4.97,4.99,4.91,1.34,4.72
24451819,0,0,0,,,,,,,,,,
24466018,9,2,2,2018-05-06,2023-09-10,4.78,4.56,4.67,5.0,5.0,4.67,0.14,4.89
24473622,338,89,5,2018-06-05,2023-09-06,4.88,4.93,4.89,4.95,4.93,4.94,5.26,4.81
24487223,189,4,1,2018-04-22,2023-08-19,4.89,4.95,4.88,4.92,4.9,4.78,2.88,4.86
24487468,120,8,0,2018-04-23,2023-07-20,4.85,4.98,4.89,4.96,4.94,4.72,1.83,4.87
24493324,45,3,0,2018-04-29,2023-08-06,4.96,4.98,4.96,4.98,4.93,4.87,0.69,4.89
24525516,3,0,0,2018-05-24,2018-06-23,5.0,5.0,5.0,5.0,5.0,5.0,0.05,4.0
24534127,137,41,0,2018-04-22,2023-08-12,4.92,4.91,4.96,4.96,4.93,4.9,2.09,4.82
24574606,35,0,0,2018-04-29,2018-10-13,4.94,5.0,4.91,5.0,5.0,4.77,0.53,4.97
24590286,204,40,2,2018-05-09,2023-08-20,4.91,4.9,4.95,4.94,4.98,4.6,3.13,4.9
24593697,22,1,0,2018-06-28,2023-08-08,4.95,4.9,5.0,5.0,5.0,4.86,0.35,4.95
24618350,252,0,0,2018-04-27,2021-08-22,4.78,4.85,4.71,4.87,4.77,4.87,3.85,4.73
24623980,153,41,5,2018-05-07,2023-09-12,4.74,4.82,4.59,4.84,4.88,4.82,2.35,4.74
24632346,160,43,2,2018-05-17,2023-08-28,4.9,4.94,4.93,4.91,4.96,4.52,2.47,4.89
24646004,403,59,0,2018-07-05,2023-07-27,4.95,4.97,4.97,4.96,4.96,4.95,6.37,4.88
24651395,1,0,0,2018-05-18,2018-05-18,5.0,5.0,5.0,5.0,3.0,5.0,0.02,5.0
24656817,47,5,0,2018-05-06,2023-07-16,4.96,4.94,4.89,4.83,4.98,4.96,0.72,4.81
24668757,108,21,1,2018-05-06,2023-08-31,4.81,4.9,4.95,4.95,4.92,4.89,1.66,4.73
24679376,2,0,0,2021-04-24,2022-07-31,5.0,5.0,5.0,5.0,5.0,5.0,0.07,5.0
24698468,110,22,1,2018-07-05,2023-08-27,4.9,4.93,4.92,4.96,4.94,4.85,1.74,4.78
24700253,0,0,0,,,,,,,,,,
24728111,48,2,0,2018-06-10,2022-09-20,4.65,4.83,4.54,4.88,4.92,4.9,0.75,4.71
24731528,50,3,0,2018-05-07,2023-05-20,4.88,4.88,4.96,5.0,5.0,4.88,0.77,4.84
24737866,240,40,1,2018-05-05,2023-08-16,4.71,4.87,4.89,4.94,4.88,4.26,3.68,4.74
24753315,146,23,0,2018-05-04,2023-08-10,4.66,4.75,4.62,4.9,4.86,4.79,2.24,4.56
24754002,68,3,0,2018-06-23,2023-08-06,4.99,4.97,4.94,4.99,5.0,4.99,1.07,4.84
24755870,90,1,0,2018-05-19,2023-02-18,4.96,4.96,4.92,4.89,4.92,4.87,1.39,4.9
24769658,3,0,0,2019-10-22,2022-05-23,5.0,5.0,5.0,5.0,5.0,4.67,0.06,5.0
24771122,363,49,0,2018-05-13,2023-08-09,4.66,4.76,4.69,4.87,4.75,4.87,5.58,4.63
24771697,449,62,3,2018-05-14,2023-09-04,4.53,4.67,4.56,4.87,4.61,4.82,6.91,4.59
24773385,386,67,3,2018-05-17,2023-09-02,4.77,4.86,4.82,4.94,4.96,4.75,5.95,4.81
24775374,157,22,0,2018-07-19,2023-04-02,4.92,4.93,4.84,4.99,4.98,4.87,2.5,4.93
24797782,100,3,0,2018-06-03,2023-08-06,4.94,4.95,4.85,4.98,4.96,4.96,1.56,4.81
24810161,57,18,4,2018-05-18,2023-09-03,4.91,4.84,4.88,4.75,5.0,4.75,0.88,4.86
24833451,200,28,1,2018-05-08,2023-09-03,4.52,4.72,4.47,4.87,4.82,4.79,3.07,4.6
24864186,68,6,0,2018-06-04,2023-07-16,4.25,4.49,4.25,4.82,4.82,4.79,1.06,4.24
24936527,74,1,0,2018-06-22,2023-04-08,4.68,4.78,4.7,4.85,4.93,4.99,1.16,4.68
24941379,118,17,1,2018-06-15,2023-08-18,4.46,4.6,4.25,4.82,4.61,4.85,1.85,4.43
24942094,15,0,0,2018-05-26,2021-06-05,4.87,4.93,4.73,4.87,4.87,4.53,0.23,4.87
24942480,8,1,0,2018-05-23,2023-08-03,5.0,5.0,4.88,5.0,5.0,4.63,0.12,4.88
24942889,17,2,0,2018-05-17,2023-07-18,4.88,4.82,4.71,5.0,5.0,4.76,0.26,4.71
24943100,16,3,0,2018-08-16,2023-04-30,4.81,4.88,4.81,4.81,4.94,4.69,0.26,4.75
24943424,2,0,0,2018-05-15,2018-05-28,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5.0
24943554,1,0,0,2018-05-18,2018-05-18,5.0,5.0,5.0,5.0,5.0,5.0,0.02,5.0
24945114,56,0,0,2018-05-26,2020-10-11,4.89,4.88,4.89,4.88,4.91,4.82,0.87,4.84
24970653,77,6,0,2018-06-01,2023-05-22,4.9,4.92,4.94,4.94,4.91,4.82,1.2,4.88
24970939,19,8,1,2018-08-21,2023-08-15,4.63,4.68,4.74,4.84,4.68,4.16,0.31,4.53
25005223,0,0,0,,,,,,,,,,
25032515,221,0,0,2018-06-07,2022-01-23,4.92,4.98,4.96,4.98,4.99,4.95,3.44,4.89
25037403,5,0,0,2018-06-02,2021-12-12,4.6,4.8,5.0,5.0,4.8,4.8,0.08,5.0
25054523,295,67,5,2018-06-22,2023-09-10,4.96,4.98,5.0,4.98,4.99,4.68,4.63,4.89
25070949,1,0,0,2018-05-28,2018-05-28,4.0,4.0,3.0,2.0,5.0,4.0,0.02,4.0
25071659,189,26,1,2018-06-03,2023-08-27,4.81,4.83,4.84,4.96,4.92,4.97,2.94,4.64
25074638,9,0,0,2018-05-20,2018-07-29,5.0,5.0,5.0,5.0,5.0,4.89,0.14,5.0
25101761,300,55,5,2018-06-14,2023-09-08,4.98,4.97,4.95,5.0,5.0,4.93,4.69,4.94
25126483,128,28,1,2018-08-12,2023-08-16,4.93,4.97,4.95,4.95,4.93,4.69,2.07,4.92
25135916,1,0,0,2018-06-06,2018-06-06,5.0,3.0,5.0,5.0,5.0,5.0,0.02,5.0
25137893,137,1,0,2018-06-16,2023-02-03,4.82,4.9,4.85,4.98,4.95,4.98,2.15,4.81
25162568,99,18,2,2018-05-21,2023-08-23,4.66,4.63,4.59,4.87,4.9,4.92,1.53,4.62
25165298,1,1,0,2023-05-29,2023-05-29,5.0,5.0,5.0,5.0,5.0,5.0,0.28,5.0
25165694,10,0,0,2018-06-05,2019-09-02,4.4,4.7,4.3,4.8,4.5,4.9,0.16,4.2
25212021,15,2,0,2018-09-13,2023-06-09,4.67,4.73,4.67,4.73,4.8,4.2,0.25,4.93
25231412,52,0,0,2018-06-04,2019-12-31,4.94,4.98,4.96,4.98,4.94,4.84,0.81,4.98
25239060,120,1,0,2018-06-03,2022-09-17,4.87,4.96,4.87,4.88,4.88,4.95,1.87,4.75
25280093,299,66,2,2018-06-05,2023-08-19,4.84,4.89,4.84,4.97,4.88,4.92,4.65,4.79
25292714,11,0,0,2018-06-08,2018-11-16,5.0,5.0,5.0,5.0,5.0,4.82,0.17,4.82
25314826,90,0,0,2018-06-03,2019-07-05,4.62,4.78,4.82,4.79,4.7,4.75,1.4,4.7
25326610,62,1,0,2018-07-15,2023-07-08,4.58,4.87,4.74,4.95,4.89,4.92,0.99,4.5
25348151,14,3,0,2018-06-26,2023-08-12,5.0,5.0,4.79,5.0,5.0,4.86,0.22,4.86
25378845,178,2,0,2018-06-04,2023-06-07,4.89,4.92,4.92,4.95,4.94,4.78,2.77,4.85
25380396,151,10,2,2018-07-18,2023-09-11,4.93,5.0,4.98,5.0,4.94,4.98,2.4,4.94
25418257,4,0,0,2018-06-14,2018-08-05,4.0,5.0,3.75,5.0,5.0,5.0,0.06,4.0
25418737,187,19,0,2018-06-19,2023-08-13,4.72,4.87,4.77,4.87,4.88,4.39,2.93,4.75
25460607,0,0,0,,,,,,,,,,
25474562,65,9,0,2018-07-29,2023-06-02,4.82,4.85,4.6,4.94,4.91,4.95,1.04,4.6
25475308,68,12,2,2018-12-14,2023-08-18,4.57,4.72,4.56,4.74,4.54,4.63,1.18,4.66
25476758,15,4,0,2018-06-10,2023-06-11,4.47,4.6,4.2,4.53,4.27,4.53,0.23,4.6
25487660,79,0,0,2018-06-09,2022-01-09,4.65,4.81,4.92,4.76,4.83,4.55,1.23,4.68
25491424,5,4,0,2022-07-30,2023-08-05,5.0,5.0,5.0,5.0,5.0,4.6,0.36,5.0
25501812,1,0,0,2018-09-23,2018-09-23,1.0,1.0,1.0,5.0,1.0,5.0,0.02,2.0
25502416,343,75,4,2018-07-03,2023-08-29,4.73,4.8,4.58,4.92,4.93,4.9,5.42,4.73
25505828,178,56,3,2018-06-30,2023-08-25,4.59,4.78,4.67,4.87,4.87,4.52,2.81,4.59
25517107,70,2,0,2018-06-07,2023-08-12,4.94,5.0,4.94,5.0,4.99,4.96,1.09,4.87
